Trial number,testcase,baseline_alarm,baseline_crash_result,baseline_health_result,baseline_recovery_result,baseline_state_result,baseline_custom_result
trial-05-0000,"{'field': '[""spec"", ""resources"", ""claims"", 0, ""name""]', 'testcase': 'string-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0000,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0000,"{'field': '[""spec"", ""conf"", ""autoPurgePurgeInterval""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0000,"{'field': '[""spec"", ""conf"", ""maxClientCnxns""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0001,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-06-0000,"{'field': '[""spec"", ""conf"", ""commitLogCount""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-06-0000,"{'field': '[""spec"", ""conf"", ""commitLogCount""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-06-0000,"{'field': '[""spec"", ""affinity""]', 'testcase': 'object-deletion'}",True,Pass,"statefulset: test-cluster replicas [3] ready_replicas [2]
pod: test-cluster-2",Pass,Pass,Pass
trial-06-0000,,True,Pass,Pass,"{'type_changes': {""root['pod']['test-cluster-2']['spec']['affinity']"": {'old_type': 'NoneType', 'new_type': 'dict', 'old_value': None, 'new_value': {'node_affinity': {'preferred_during_scheduling_ignored_during_execution': None, 'required_during_scheduling_ignored_during_execution': {'node_selector_terms': [{'match_expressions': [{'key': 'kubernetes.io/hostname', 'operator': 'In', 'values': ['kind-worker', 'kind-worker2', 'kind-worker3', 'kind-control-plane']}], 'match_fields': None}]}}, 'pod_affinity': None, 'pod_anti_affinity': None}}}}",Pass,Pass
trial-06-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-06-0001,"{'field': '[""spec"", ""affinity""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-06-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-06-0001,"{'field': '[""spec"", ""conf"", ""tickTime""]', 'testcase': 'number-deletion'}",True,Pod test-cluster-2 crashed,statefulset: test-cluster replicas [3] ready_replicas [2],Pass,Pass,Pass
trial-06-0001,,False,Pass,Pass,Pass,Pass,Pass
trial-06-0002,"{'field': '[""spec"", ""tolerations""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-06-0002,"{'field': '[""spec"", ""tolerations""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-06-0002,"{'field': '[""spec"", ""conf"", ""tickTime""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-06-0002,,False,Pass,Pass,Pass,Pass,Pass
trial-06-0002,"{'field': '[""spec"", ""tolerations""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,"{'field': '[""spec"", ""annotations"", ""ACTOKEY""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,,False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,"{'field': '[""spec"", ""annotations"", ""ACTOKEY""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,"{'field': '[""spec"", ""annotations"", ""ACTOKEY""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,"{'field': '[""spec"", ""tolerations""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,"{'field': '[""spec"", ""tolerations""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,"{'field': '[""spec"", ""resources"", ""claims""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,"{'field': '[""spec"", ""resources"", ""claims""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,"{'field': '[""spec"", ""tolerations""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0000,"{'field': '[""spec"", ""annotations"", ""ACTOKEY""]', 'testcase': 'string-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0001,"{'field': '[""spec"", ""resources""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0001,"{'field': '[""spec"", ""resources"", ""claims""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0001,"{'field': '[""spec"", ""resources"", ""claims""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0001,"{'field': '[""spec"", ""resources"", ""claims""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0001,"{'field': '[""spec"", ""resources"", ""claims""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-07-0001,,False,Pass,Pass,Pass,Pass,Pass
trial-08-0000,,False,Pass,Pass,Pass,Pass,Pass
trial-08-0000,"{'field': '[""spec"", ""conf"", ""snapSizeLimitInKb""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-08-0000,"{'field': '[""spec"", ""conf"", ""maxSessionTimeout""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-08-0000,"{'field': '[""spec"", ""conf"", ""syncLimit""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-08-0000,"{'field': '[""spec"", ""resources""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-08-0000,"{'field': '[""spec"", ""conf"", ""maxSessionTimeout""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-08-0000,"{'field': '[""spec"", ""conf"", ""snapSizeLimitInKb""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-08-0000,"{'field': '[""spec"", ""conf"", ""syncLimit""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-08-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-08-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-08-0001,,False,Pass,Pass,Pass,Pass,Pass
trial-08-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-09-0000,,False,Pass,Pass,Pass,Pass,Pass
trial-09-0000,"{'field': '[""spec"", ""image""]', 'testcase': 'string-deletion'}",True,Pass,statefulset: test-cluster replicas [2] ready_replicas [2],Pass,Pass,Pass
trial-09-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-09-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-09-0001,,True,Pass,Pass,"{'values_changed': {""root['pod']['test-cluster-2']['spec']['containers'][0]['image']"": {'new_value': 'ACTOKEY', 'old_value': 'pravega/zookeeper:0.2.14'}}}",Pass,Pass
trial-09-0001,"{'field': '[""spec"", ""image""]', 'testcase': 'string-change'}",True,Pass,"statefulset: test-cluster replicas [3] ready_replicas [2]
pod: test-cluster-2",Pass,Pass,Pass
trial-09-0002,,False,Pass,Pass,Pass,Pass,Pass
trial-09-0002,"{'field': '[""spec"", ""image""]', 'testcase': 'string-empty'}",True,Pass,statefulset: test-cluster replicas [2] ready_replicas [2],Pass,Pass,Pass
trial-09-0003,,False,Pass,Pass,Pass,Pass,Pass
trial-09-0003,"{'field': '[""spec"", ""resources"", ""requests""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-09-0003,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-09-0003,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-09-0003,"{'field': '[""spec"", ""replicas""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-09-0003,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0000,,False,Pass,Pass,Pass,Pass,Pass
trial-10-0001,,False,Pass,Pass,Pass,Pass,Pass
trial-10-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0001,"{'field': '[""spec"", ""tolerations""]', 'testcase': 'k8s-tolerations_pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0001,"{'field': '[""spec"", ""tolerations"", 0]', 'testcase': 'k8s-plain_toleration'}",False,Pass,Pass,Pass,Pass,Pass
trial-10-0001,"{'field': '[""spec"", ""tolerations"", 0]', 'testcase': 'k8s-control_plane_toleration'}",False,Pass,Pass,Pass,Pass,Pass
trial-11-0000,,True,Pass,Pass,"{'type_changes': {""root['pod']['test-cluster-2']['spec']['affinity']"": {'old_type': 'NoneType', 'new_type': 'dict', 'old_value': None, 'new_value': {'node_affinity': None, 'pod_affinity': {'preferred_during_scheduling_ignored_during_execution': None, 'required_during_scheduling_ignored_during_execution': [{'label_selector': {'match_expressions': [{'key': 'app.kubernetes.io/name', 'operator': 'In', 'values': ['test-cluster']}], 'match_labels': None}, 'namespace_selector': None, 'namespaces': None, 'topology_key': 'kubernetes.io/hostname'}]}, 'pod_anti_affinity': None}}}}",Pass,Pass
trial-11-0000,"{'field': '[""spec"", ""affinity""]', 'testcase': 'k8s-all_on_one_node'}",True,Pass,"statefulset: test-cluster replicas [3] ready_replicas [2]
pod: test-cluster-2",Pass,Pass,Pass
trial-11-0001,"{'field': '[""spec"", ""affinity""]', 'testcase': 'k8s-all_on_different_nodes'}",False,Pass,Pass,Pass,Pass,Pass
trial-11-0001,,True,Pass,Pass,"{'type_changes': {""root['pod']['test-cluster-2']['spec']['affinity']['node_affinity']"": {'old_type': 'NoneType', 'new_type': 'dict', 'old_value': None, 'new_value': {'preferred_during_scheduling_ignored_during_execution': None, 'required_during_scheduling_ignored_during_execution': {'node_selector_terms': [{'match_expressions': [{'key': 'kubernetes.io/hostname', 'operator': 'In', 'values': ['NULL']}], 'match_fields': None}]}}}, ""root['pod']['test-cluster-2']['spec']['affinity']['pod_anti_affinity']"": {'old_type': 'dict', 'new_type': 'NoneType', 'old_value': {'preferred_during_scheduling_ignored_during_execution': None, 'required_during_scheduling_ignored_during_execution': [{'label_selector': {'match_expressions': [{'key': 'app.kubernetes.io/name', 'operator': 'In', 'values': ['test-cluster']}], 'match_labels': None}, 'namespace_selector': None, 'namespaces': None, 'topology_key': 'kubernetes.io/hostname'}]}, 'new_value': None}}}",Pass,Pass
trial-11-0001,"{'field': '[""spec"", ""affinity""]', 'testcase': 'k8s-invalid_affinity'}",True,Pass,"statefulset: test-cluster replicas [3] ready_replicas [2]
pod: test-cluster-2",Pass,Pass,Pass
trial-11-0002,,False,Pass,Pass,Pass,Pass,Pass
trial-11-0002,"{'field': '[""spec"", ""affinity""]', 'testcase': 'k8s-null_affinity'}",False,Pass,Pass,Pass,Pass,Pass
trial-11-0002,"{'field': '[""spec"", ""affinity""]', 'testcase': 'k8s-null_affinity'}",False,Pass,Pass,Pass,Pass,Pass
